Reading, Time (micro), X Coord, Y Coord
40211,457458648,0.212843,0.732779
40212,457468790,0.21003,0.734782
40213,457479691,0.207463,0.736547
40214,457491282,0.205051,0.737999
40215,457502174,0.202839,0.7392
40216,457512677,0.200895,0.740184
40217,457524664,0.199001,0.740707
40218,457535509,0.197563,0.741341
40219,457546551,0.196104,0.741826
40220,457557803,0.194706,0.742761
40221,457568347,0.192923,0.743883
40222,457579342,0.190917,0.744384
40223,457591360,0.187794,0.741646
40224,457602390,0.184636,0.736929
40225,457612894,0.181291,0.730322
40226,457624250,0.178129,0.72413
40227,457635327,0.175331,0.719208
40228,457646134,0.172626,0.714298
40229,457658072,0.170073,0.709928
40230,457668754,0.167731,0.705542
40231,457679543,0.165599,0.701792
40232,457691214,0.1636,0.698387
40233,457702068,0.161721,0.695053
40234,457712837,0.159901,0.692167
40235,457724478,0.15819,0.689546
40236,457735381,0.156449,0.68714
40237,457746025,0.155005,0.684821
40238,457757763,0.153666,0.682322
40239,457768456,0.152477,0.680305
40240,457779413,0.151345,0.678575
40241,457791355,0.150456,0.677476
40242,457802208,0.149696,0.676471
40243,457812493,0.149023,0.67544
40244,457825030,0.149434,0.674391
40245,457835350,0.151471,0.673175
40246,457846029,0.155026,0.671882
40247,457857745,0.158864,0.670925
40248,457868604,0.162193,0.669942
40249,457879109,0.165094,0.669149
40250,457890943,0.167766,0.668294
40251,457901924,0.17031,0.66748
40252,457912891,0.172807,0.666475
40253,457924260,0.175197,0.665496
40254,457935096,0.177265,0.66498
40255,457945950,0.179224,0.664602
40256,457957862,0.181293,0.664163
40257,457968725,0.183234,0.663619
40258,457979121,0.185032,0.663064
40259,457991043,0.186403,0.662744
40260,458001789,0.18779,0.662135
40261,458012583,0.189074,0.661575
40262,458024154,0.19022,0.661144
40263,458035044,0.191103,0.661045
40264,458045823,0.19189,0.660862
40265,458057400,0.193018,0.660339
40266,458068583,0.1959,0.659875
40267,458079151,0.201967,0.659247
40268,458090839,0.211107,0.658595
40269,458101723,0.220239,0.657915
40270,458112441,0.228539,0.657317
40271,458124273,0.235889,0.656895
40272,458135150,0.243017,0.656534
40273,458145578,0.249262,0.656349
40274,458157347,0.254978,0.65587
40275,458168305,0.259813,0.655947
40276,458179118,0.264126,0.655936
40277,458190906,0.268018,0.656163
40278,458201610,0.271509,0.655729
40279,458212279,0.274774,0.655344
40280,458224184,0.27775,0.655086
40281,458234999,0.280316,0.654961
40282,458245633,0.282574,0.655031
40283,458257676,0.284732,0.654906
40284,458268233,0.28693,0.654926
40285,458279002,0.288911,0.654827
40286,458290820,0.291546,0.654806
40287,458301562,0.294913,0.654725
40288,458312190,0.299304,0.654761
40289,458324075,0.304076,0.655084
40290,458334810,0.308651,0.655434
40291,458345564,0.312764,0.655653
40292,458357303,0.316104,0.655471
40293,458368341,0.319172,0.655267
40294,458378938,0.322086,0.655074
40295,458390495,0.324617,0.654943
40296,458401509,0.326845,0.654948
40297,458412624,0.328992,0.654884
40298,458424182,0.331256,0.655
40299,458435675,0.333131,0.654879
40300,458445387,0.334691,0.654829
40301,458457152,0.335782,0.654616
40302,458469033,0.336854,0.654409
40303,458478822,0.337871,0.654551
40304,458490715,0.339081,0.654762
40305,458501415,0.34048,0.654983
40306,458512027,0.341904,0.655195
40307,458524054,0.344573,0.655593
40308,458534797,0.348445,0.656049
40309,458545371,0.353485,0.656329
40310,458557391,0.358284,0.65657
40311,458568236,0.36146,0.657452
40312,458578746,0.364416,0.65819
40313,458590554,0.36712,0.658632
40314,458601320,0.370345,0.658268
40315,458612115,0.373249,0.657928
40316,458623914,0.376223,0.657924
40317,458634840,0.378353,0.658307
40318,458645406,0.380465,0.658646
40319,458657347,0.382149,0.658968
40320,458668068,0.384512,0.659126
40321,458678780,0.386449,0.65933
40322,458690398,0.388332,0.659449
40323,458701286,0.389779,0.659321
40324,458711995,0.391175,0.658956
40325,458723732,0.393703,0.658612
40326,458734728,0.398481,0.658163
40327,458745262,0.405572,0.657658
40328,458756978,0.412735,0.657136
40329,458767872,0.419054,0.656895
40330,458778753,0.424691,0.656782
40331,458790303,0.429998,0.656779
40332,458801247,0.434553,0.656918
40333,458811902,0.438688,0.65698
40334,458823664,0.442364,0.656916
40335,458834463,0.445854,0.656877
40336,458845211,0.449105,0.656908
40337,458857074,0.452133,0.656748
40338,458867917,0.454708,0.656368
40339,458878515,0.456955,0.656057
40340,458890415,0.458814,0.655814
40341,458901235,0.460557,0.65537
40342,458911913,0.4622,0.655133
40343,458923449,0.463655,0.655362
40344,458934567,0.464542,0.655838
40345,458945094,0.463692,0.657369
40346,458956835,0.456646,0.660415
40347,458967717,0.439162,0.666593
40348,458978653,0.410959,0.675007
40349,458990075,0.382472,0.683852
40350,459001108,0.358807,0.691465
40351,459012124,0.338534,0.698219
40352,459023465,0.320965,0.704839
40353,459034586,0.305676,0.711212
40354,459045277,0.292977,0.716731
40355,459056913,0.282188,0.721495
40356,459068026,0.273023,0.725556
40357,459078404,0.265122,0.729434
40358,459090323,0.258206,0.732727
40359,459101158,0.252435,0.735844
40360,459111815,0.247066,0.738506
40361,459123492,0.242123,0.741294
40362,459134424,0.237936,0.743955
40363,459144938,0.234233,0.746486
40364,459156755,0.229803,0.748127
40365,459168006,0.224456,0.74925
40366,459178472,0.218576,0.750016
40367,459190115,0.213382,0.751126
40368,459200942,0.208729,0.752354
40369,459211669,0.20474,0.75377
40370,459223437,0.201236,0.755282
40371,459234517,0.19806,0.756485
40372,459244975,0.195195,0.757481
40373,459256894,0.192626,0.758215
40374,459267835,0.190171,0.759057
40375,459278401,0.187932,0.75995
40376,459289995,0.185777,0.760726
40377,459301336,0.183931,0.761647
40378,459311588,0.182148,0.762409
40379,459323332,0.180609,0.763164
40380,459334421,0.179078,0.763766
40381,459344889,0.177663,0.764331
40382,459357298,0.177717,0.764538
40383,459367725,0.17893,0.764524
40384,459378195,0.181289,0.764372
40385,459390148,0.183314,0.76452
40386,459400935,0.185296,0.764728
40387,459411785,0.187324,0.764885
40388,459423515,0.189369,0.764788
40389,459434185,0.191268,0.7646
40390,459445391,0.192951,0.764418
40391,459456724,0.194554,0.764464
40392,459467403,0.196044,0.764718
40393,459478112,0.197549,0.765116
40394,459489867,0.19892,0.765226
40395,459500746,0.200249,0.765012
40396,459511647,0.201454,0.764553
40397,459523202,0.20247,0.763904
40398,459534195,0.20367,0.763251
40399,459544896,0.204736,0.76263
40400,459556310,0.205734,0.762326
40401,459567924,0.206215,0.76189
40402,459578113,0.205456,0.759928
40403,459590011,0.203276,0.755795
40404,459600797,0.199733,0.749796
40405,459611605,0.196346,0.743784
40406,459623405,0.19328,0.738056
40407,459634115,0.190561,0.732354
40408,459644734,0.188041,0.727428
40409,459656479,0.185764,0.723087
40410,459667409,0.183413,0.719111
40411,459678079,0.181397,0.715426
40412,459689926,0.179434,0.711685
40413,459700801,0.177778,0.708395
40414,459711461,0.176332,0.705403
40415,459722960,0.175158,0.702984
40416,459734230,0.174338,0.701097
40417,459744757,0.173482,0.699206
40418,459756332,0.172515,0.697667
40419,459767297,0.171403,0.695967
40420,459778036,0.170412,0.694549
40421,459789439,0.169541,0.692928
40422,459800891,0.168626,0.691275
40423,459811386,0.167734,0.690046
40424,459823170,0.166985,0.689296
40425,459834105,0.167605,0.689158
40426,459844680,0.171028,0.688551
40427,459856054,0.177918,0.687679
40428,459867167,0.186081,0.686517
40429,459877673,0.193519,0.68517
40430,459889526,0.200518,0.683831
40431,459900750,0.206849,0.682655
40432,459911110,0.212505,0.681803
40433,459922958,0.217123,0.680893
40434,459933719,0.221418,0.679709
40435,459944604,0.225364,0.678616
40436,459956026,0.229117,0.677536
40437,459967051,0.232529,0.676455
40438,459977832,0.235653,0.675061
40439,459989506,0.238588,0.673877
40440,460000393,0.240995,0.67276
40441,460011026,0.243128,0.671999
40442,460022894,0.244827,0.671482
40443,460033733,0.246372,0.67122
40444,460044484,0.247942,0.670981
40445,460056262,0.24933,0.670498
40446,460067209,0.250823,0.670218
40447,460077582,0.252121,0.669855
40448,460089976,0.253709,0.669315
40449,460100531,0.255017,0.668652
40450,460111149,0.256157,0.668186
40451,460122854,0.256991,0.667803
40452,460133635,0.257862,0.667344
40453,460144309,0.258766,0.667058
40454,460156018,0.259581,0.66709
40455,460167095,0.2602,0.667522
40456,460177682,0.26085,0.66774
40457,460189715,0.262956,0.667886
40458,460200241,0.267841,0.667689
40459,460211256,0.276445,0.667431
40460,460222720,0.287303,0.667191
40461,460233902,0.297369,0.667181
40462,460244325,0.30646,0.667141
40463,460255955,0.314126,0.666817
40464,460267007,0.321365,0.666323
40465,460277712,0.327648,0.665986
40466,460289410,0.333388,0.665969
40467,460300330,0.338017,0.666149
40468,460310955,0.342424,0.666287
40469,460322604,0.346347,0.666135
40470,460333422,0.350419,0.66596
40471,460344229,0.353961,0.665742
40472,460355975,0.356928,0.665619
40473,460366873,0.359444,0.665488
40474,460377677,0.361822,0.665316
40475,460389051,0.364162,0.665181
40476,460400539,0.366295,0.665111
40477,460411040,0.368288,0.66503
40478,460422719,0.369902,0.664781
40479,460434681,0.371503,0.66435
40480,460444202,0.372955,0.663992
40481,460455689,0.37454,0.663713
40482,460467794,0.376484,0.663832
40483,460477558,0.38019,0.663908
40484,460489802,0.386797,0.663996
40485,460500109,0.395277,0.66376
40486,460510843,0.40339,0.663582
40487,460522315,0.410599,0.663165
40488,460533437,0.416855,0.662363
40489,460544162,0.422577,0.661519
40490,460555817,0.42775,0.661328
40491,460566680,0.432121,0.661503
40492,460577569,0.435887,0.661558
40493,460589289,0.439475,0.661602
40494,460600123,0.442702,0.661595
40495,460610749,0.445644,0.661602
40496,460622610,0.447933,0.661505
40497,460633377,0.449872,0.661472
40498,460644052,0.451584,0.661452
40499,460655644,0.452885,0.660939
40500,460666839,0.454217,0.660131
40501,460677362,0.455491,0.659448
40502,460689245,0.456984,0.659144
40503,460700032,0.458425,0.659113
40504,460710595,0.459785,0.659011
40505,460722296,0.461072,0.658851
40506,460733271,0.462014,0.658436
40507,460743988,0.462843,0.658073
40508,460755441,0.463689,0.657665
40509,460766506,0.46448,0.657741
40510,460777404,0.463261,0.658029
40511,460788990,0.455246,0.658528
40512,460799639,0.437612,0.658549
40513,460810704,0.414625,0.658663
40514,460822170,0.392045,0.65878
40515,460833447,0.372388,0.659128
40516,460844019,0.355133,0.659237
40517,460855751,0.340696,0.659532
40518,460866819,0.328598,0.659901
40519,460877096,0.318113,0.66031
40520,460888857,0.308929,0.660649
40521,460899936,0.300812,0.660922
40522,460910615,0.293746,0.661337
40523,460922281,0.28691,0.661505
40524,460933225,0.281229,0.661636
40525,460943879,0.2763,0.661582
40526,460955478,0.272257,0.661176
40527,460966435,0.26807,0.661169
40528,460977860,0.261923,0.661354
40529,460988984,0.253607,0.662008
40530,460999817,0.244277,0.662286
40531,461010716,0.236092,0.662417
40532,461022336,0.228688,0.662448
40533,461033336,0.22202,0.662639
40534,461044026,0.216131,0.662825
40535,461055397,0.210704,0.662618
40536,461066549,0.205856,0.662089
40537,461077071,0.20151,0.661563
40538,461088760,0.198093,0.661455
40539,461099424,0.195125,0.661531
40540,461110684,0.192405,0.661623
40541,461122133,0.189692,0.661834
40542,461133503,0.18718,0.662148
40543,461143867,0.184925,0.662386
40544,461155461,0.182874,0.662483
40545,461166298,0.181102,0.662401
40546,461177115,0.179567,0.662456
40547,461188871,0.179614,0.662554
40548,461199753,0.180787,0.662254
40549,461210306,0.183027,0.661923
40550,461221878,0.185239,0.661585
40551,461233069,0.18719,0.661607
40552,461243575,0.189161,0.661605
40553,461255213,0.191146,0.661699
40554,461266226,0.193167,0.662057
40555,461276863,0.194957,0.662353
40556,461288686,0.196597,0.662583
40557,461300137,0.198062,0.662621
40558,461310147,0.199488,0.662619
40559,461322200,0.200575,0.66252
40560,461333021,0.201694,0.662354
40561,461343624,0.202673,0.662555
40562,461355905,0.2038,0.662572
40563,461366163,0.205056,0.662559
40564,461376857,0.207774,0.662347
40565,461388540,0.213991,0.661686
40566,461399467,0.222529,0.661278
40567,461410423,0.231519,0.660761
40568,461421686,0.239218,0.660882
40569,461432768,0.246034,0.66095
40570,461444162,0.252077,0.661072
40571,461455329,0.25762,0.661018
40572,461466254,0.262644,0.660872
40573,461476980,0.267111,0.660761
40574,461488358,0.271438,0.660579
40575,461499372,0.275571,0.660453
40576,461510192,0.279349,0.660302
40577,461522969,0.282613,0.660455
40578,461532917,0.28575,0.660557
40579,461543430,0.288573,0.660482
40580,461555032,0.290814,0.660384
40581,461565955,0.292812,0.660516
40582,461576687,0.294608,0.660673
40583,461588569,0.296631,0.660684
40584,461599640,0.298581,0.66035
40585,461609823,0.300546,0.660258
40586,461621781,0.303956,0.660006
40587,461632700,0.30875,0.659815
40588,461643318,0.31456,0.659482
40589,461655185,0.3196,0.659235
40590,461666141,0.324139,0.658982
40591,461676369,0.328172,0.658847
40592,461688403,0.331768,0.659105
40593,461699594,0.335215,0.659416
40594,461710121,0.338341,0.659567
40595,461721468,0.341309,0.659548
40596,461732932,0.3439,0.659357
40597,461743291,0.346197,0.659408
40598,461755018,0.348397,0.659595
40599,461765986,0.350278,0.659751
40600,461776716,0.352005,0.659833
40601,461788313,0.353353,0.659432
40602,461799162,0.354643,0.659112
40603,461809804,0.355827,0.658756
40604,461821596,0.356913,0.658593
40605,461832680,0.357818,0.658699
40606,461843079,0.358691,0.65889
40607,461854694,0.359587,0.659393
40608,461865664,0.360282,0.659918
40609,461876547,0.360951,0.660185
40610,461888243,0.361556,0.660309
40611,461899259,0.362007,0.660642
40612,461909976,0.362474,0.661279
40613,461921388,0.362999,0.661904
40614,461932780,0.363462,0.662514
40615,461943231,0.363838,0.662918
40616,461954603,0.364311,0.663246
40617,461965733,0.364935,0.663148
40618,461976436,0.365448,0.663157
40619,461988203,0.365782,0.66321
40620,461999234,0.365984,0.663581
40621,462010022,0.366175,0.664032
40622,462021266,0.366329,0.664581
40623,462032317,0.366315,0.66518
40624,462043369,0.366357,0.665611
40625,462054807,0.366357,0.665934
40626,462065841,0.366375,0.6664
40627,462076249,0.366285,0.666772
40628,462088074,0.366232,0.667133
40629,462099336,0.366113,0.667317
40630,462109635,0.366054,0.667682
40631,462121386,0.365791,0.668103
40632,462132358,0.364671,0.668597
40633,462143028,0.361944,0.66885
40634,462154687,0.357855,0.669008
40635,462165593,0.354046,0.668948
40636,462176402,0.35063,0.669086
40637,462187750,0.347232,0.669449
40638,462198982,0.344005,0.669851
40639,462209709,0.341156,0.670064
40640,462221530,0.338743,0.670059
40641,462232013,0.336178,0.67002
40642,462242977,0.333719,0.670049
40643,462254354,0.331525,0.670054
40644,462265575,0.329803,0.670027
40645,462276201,0.328157,0.670057
40646,462287788,0.326766,0.669971
40647,462298794,0.325702,0.669683
40648,462309481,0.324858,0.669404
40649,462320936,0.323731,0.66932
40650,462332358,0.322479,0.669588
40651,462343072,0.321175,0.669796
40652,462354891,0.320141,0.669957
40653,462365485,0.319232,0.67004
40654,462376175,0.318453,0.670284
40655,462387749,0.317903,0.670523
40656,462398691,0.317262,0.670707
40657,462409595,0.316568,0.67089
40658,462421043,0.315771,0.671086
40659,462432117,0.315221,0.671552
40660,462442598,0.314825,0.671983
40661,462454354,0.314412,0.672571
40662,462465870,0.313934,0.672708
40663,462476235,0.313492,0.672647
40664,462487601,0.313212,0.672524
40665,462498665,0.313035,0.672495
40666,462509600,0.312869,0.672692
40667,462521005,0.312799,0.672886
40668,462532361,0.312564,0.673295
40669,462542504,0.312351,0.673541
40670,462554543,0.312604,0.673887
40671,462565279,0.314939,0.674081
40672,462575913,0.319652,0.674172
40673,462587542,0.326191,0.674057
40674,462598816,0.332162,0.674146
40675,462609244,0.337671,0.674321
40676,462621205,0.342859,0.674769
40677,462631943,0.347198,0.674902
40678,462642778,0.351116,0.675176
40679,462654059,0.354423,0.675152
40680,462665229,0.357652,0.675093
40681,462676002,0.360603,0.675005
40682,462687767,0.363365,0.675115
40683,462698826,0.365724,0.675655
40684,462709337,0.367829,0.676269
40685,462720762,0.369773,0.676667
40686,462732006,0.371646,0.676878
40687,462742514,0.373281,0.676991
40688,462754058,0.374782,0.67728
40689,462765183,0.376132,0.677641
40690,462775781,0.377476,0.677966
40691,462787753,0.378683,0.678195
40692,462798821,0.379608,0.678141
40693,462808893,0.380439,0.678126
40694,462820724,0.381156,0.678033
40695,462831935,0.381781,0.678107
40696,462842431,0.382337,0.678131
40697,462853952,0.383123,0.678486
40698,462865498,0.383862,0.678886
40699,462875608,0.385036,0.679255
40700,462887130,0.387732,0.679163
40701,462898504,0.391845,0.679189
40702,462909160,0.396639,0.679058
40703,462920569,0.401027,0.678928
40704,462931469,0.40467,0.67871
40705,462942254,0.407964,0.678611
40706,462954164,0.410825,0.678588
40707,462964890,0.413605,0.678333
40708,462975752,0.416252,0.678298
40709,462987272,0.418647,0.677982
40710,462998366,0.420756,0.678042
40711,463009141,0.422707,0.677753
40712,463020485,0.424799,0.677835
40713,463031515,0.426959,0.677637
40714,463042588,0.428976,0.677747
40715,463053971,0.430854,0.677683
40716,463064780,0.432431,0.677495
40717,463075627,0.433793,0.677128
40718,463087119,0.435256,0.676703
40719,463098681,0.4369,0.676489
40720,463109008,0.438379,0.67631
40721,463120337,0.439646,0.676365
40722,463131556,0.440637,0.676036
40723,463142383,0.441981,0.67582
40724,463153524,0.444239,0.675522
40725,463164712,0.447067,0.675532
40726,463175674,0.450455,0.675389
40727,463187083,0.453633,0.675266
40728,463197859,0.456905,0.67524
40729,463208875,0.459801,0.675241
40730,463220378,0.462868,0.674972
40731,463231136,0.465779,0.674441
40732,463242296,0.468385,0.673912
40733,463253773,0.470046,0.673963
40734,463264978,0.471232,0.674053
40735,463275499,0.472411,0.674122
40736,463287180,0.473558,0.673833
40737,463298838,0.474755,0.67343
40738,463308814,0.475802,0.672991
40739,463320082,0.476338,0.673104
40740,463331070,0.476158,0.673134
40741,463341948,0.476036,0.673056
40742,463353383,0.475653,0.67245
40743,463364203,0.475873,0.672108
40744,463375168,0.475928,0.671764
40745,463386809,0.474405,0.672105
40746,463397831,0.4685,0.672734
40747,463408605,0.451085,0.674444
40748,463420176,0.427568,0.676279
40749,463431144,0.400165,0.677739
40750,463442857,0.374065,0.678886
40751,463453377,0.351209,0.680066
40752,463464699,0.331834,0.681128
40753,463475284,0.315656,0.681652
40754,463486859,0.301804,0.68233
40755,463497776,0.290212,0.68305
40756,463508570,0.280055,0.683993
40757,463519962,0.271162,0.685003
40758,463531083,0.263246,0.686051
40759,463541822,0.256141,0.687093
40760,463553190,0.249769,0.687657
40761,463565305,0.24443,0.688072
40762,463575629,0.239595,0.688394
40763,463586827,0.234474,0.688738
40764,463598195,0.226046,0.689086
40765,463608597,0.214592,0.689657
40766,463619989,0.204298,0.69
40767,463631546,0.19562,0.690394
40768,463641851,0.188258,0.690582
40769,463653314,0.181869,0.691051
40770,463664526,0.176228,0.691286
40771,463675259,0.171202,0.691564
40772,463686892,0.166919,0.691713
40773,463698080,0.163174,0.692083
40774,463708514,0.159888,0.692101
40775,463719806,0.156873,0.6921
40776,463730685,0.154365,0.691865
40777,463741985,0.152098,0.691996
40778,463753344,0.150281,0.691842
40779,463764245,0.148537,0.691734
40780,463775069,0.147266,0.691638
40781,463786584,0.146181,0.691792
40782,463797804,0.145219,0.692151
40783,463808697,0.144298,0.692502
40784,463819837,0.143492,0.692998
40785,463831282,0.14263,0.693432
40786,463841912,0.14191,0.693911
40787,463853133,0.141271,0.694347
40788,463864494,0.140672,0.694635
40789,463875228,0.140081,0.694799
40790,463886466,0.139595,0.695003
40791,463897620,0.139161,0.695349
40792,463908831,0.138754,0.695505
40793,463920035,0.139842,0.695453
40794,463930521,0.141821,0.695461
40795,463941728,0.145816,0.695619
40796,463953228,0.149279,0.695806
40797,463964328,0.152719,0.696072
40798,463975149,0.156042,0.696631
40799,463986572,0.15912,0.696725
40800,463997672,0.161766,0.696701
40801,464008453,0.164169,0.696548
40802,464019841,0.166444,0.697132
40803,464030566,0.16858,0.697497
40804,464041525,0.170646,0.697992
40805,464053163,0.172631,0.698206
40806,464064278,0.174357,0.698822
40807,464074988,0.175783,0.699463
40808,464086340,0.17734,0.700448
40809,464097587,0.179005,0.701525
40810,464108407,0.180781,0.702545
40811,464120086,0.182453,0.703232
40812,464130967,0.183991,0.70363
40813,464141912,0.185517,0.703966
40814,464153266,0.186979,0.704127
40815,464164308,0.187921,0.704491
40816,464175090,0.188449,0.704973
40817,464186637,0.188848,0.705855
40818,464196886,0.189368,0.706973
40819,464208297,0.189977,0.707757
40820,464219789,0.19055,0.708155
40821,464230407,0.190955,0.708436
40822,464241640,0.191508,0.70879
40823,464253082,0.192236,0.710083
40824,464263262,0.193129,0.711354
40825,464275050,0.193951,0.713122
40826,464286592,0.194863,0.714386
40827,464296813,0.195637,0.715745
40828,464308097,0.196445,0.716608
40829,464319527,0.197403,0.717393
40830,464330115,0.198227,0.718034
40831,464341330,0.199072,0.71879
40832,464353052,0.199838,0.720467
40833,464363123,0.200607,0.72179
40834,464374490,0.201403,0.72312
40835,464386255,0.204397,0.723434
40836,464396996,0.209687,0.723288
40837,464406880,0.221233,0.723593
40838,464417642,0.236595,0.698852
40839,464533188,0.66815,0.476021
40840,464544316,0.704497,0.451809
40841,464556413,0.727252,0.46321
40842,464567154,0.754862,0.447297
40843,464578378,0.776261,0.433806
40844,464589842,0.793467,0.421976
40845,464600060,0.80738,0.411767
40846,464611542,0.81894,0.402365
40847,464622997,0.828975,0.393565
40848,464633250,0.83747,0.386208
40849,464645157,0.844453,0.379731
40850,464656422,0.850318,0.372853
40851,464666980,0.855166,0.366492
40852,464678390,0.859798,0.360899
40853,464689914,0.863418,0.356713
40854,464700271,0.866718,0.352513
40855,464711569,0.869484,0.348695
40856,464723036,0.871994,0.345142
40857,464733792,0.874546,0.342034
40858,464745040,0.876822,0.338932
40859,464756490,0.879084,0.335732
40860,464767216,0.881296,0.332517
40861,464778290,0.883595,0.32963
40862,464789554,0.884971,0.327875
40863,464800145,0.885329,0.327544
40864,464812015,0.88469,0.331513
40865,464823160,0.883328,0.339116
40866,464833392,0.882386,0.34672
40867,464844678,0.88133,0.353057
40868,464856015,0.880476,0.359309
40869,464866526,0.879677,0.365192
40870,464878122,0.879103,0.370416
40871,464889556,0.878773,0.375205
40872,464899655,0.878542,0.379313
40873,464911401,0.878329,0.383553
40874,464922651,0.878283,0.387412
40875,464932731,0.878266,0.391309
40876,464944820,0.878326,0.394523
40877,464956057,0.87831,0.396903
40878,464966709,0.878382,0.398867
40879,464978013,0.878596,0.400702
40880,464989384,0.878671,0.402514
40881,465002629,0.878962,0.403852
40882,465011613,0.879362,0.404889
40883,465022926,0.87907,0.406813
40884,465033126,0.876711,0.41017
40885,465044738,0.862976,0.420318
40886,465055128,0.839423,0.434179
40887,465065845,0.814508,0.449707
40888,465077624,0.701507,0.495051
40889,465088804,0.601179,0.541116
40890,465100160,0.522524,0.579909
40891,465111460,0.447647,0.615933
40892,465122931,0.387613,0.64521
40893,465133026,0.343419,0.668103
40894,465144444,0.30907,0.687522
40895,465155727,0.282311,0.703205
40896,465166175,0.26118,0.716549
40897,465178107,0.243929,0.727246
40898,465189082,0.231514,0.735334
40899,465199717,0.221792,0.74194
40900,465211027,0.214038,0.747389
40901,465222568,0.206444,0.751448
40902,465233486,0.199189,0.754016
40903,465244843,0.192703,0.75678
40904,465256069,0.187744,0.758645
40905,465267057,0.184447,0.759895
40906,465277867,0.182186,0.759809
40907,465289215,0.180742,0.759119
40908,465300731,0.179895,0.758849
40909,465310840,0.179259,0.758636
40910,465322202,0.178519,0.758979
40911,465333458,0.177823,0.759301
40912,465344225,0.177169,0.759573
40913,465356627,0.176441,0.759844
40914,465366483,0.175851,0.760212
40915,465377229,0.175345,0.760739
40916,465388988,0.175257,0.760498
40917,465399785,0.17524,0.760012
40918,465410836,0.175139,0.759544
40919,465422392,0.174834,0.759451
40920,465433140,0.175343,0.759118
40921,465444938,0.177654,0.758608
40922,465455745,0.180847,0.757764
40923,465466625,0.18424,0.757053
40924,465477686,0.187213,0.756433
40925,465488905,0.190225,0.755947
40926,465499899,0.193005,0.755333
40927,465510662,0.195599,0.754707
40928,465522374,0.197953,0.754006
40929,465533335,0.200054,0.753162
40930,465544179,0.201928,0.752357
40931,465555385,0.203688,0.751994
40932,465566614,0.205571,0.75148
40933,465577406,0.207387,0.751204
40934,465588647,0.20907,0.751138
40935,465599840,0.210619,0.75148
40936,465610787,0.212011,0.751584
40937,465622152,0.213268,0.751585
40938,465633257,0.214221,0.751698
40939,465644296,0.215108,0.751984
40940,465655544,0.216019,0.751854
40941,465666832,0.216992,0.751468
40942,465677471,0.217881,0.751121
40943,465688774,0.21725,0.751241
40944,465700167,0.214843,0.751857
40945,465710982,0.21045,0.752609
40946,465722249,0.206156,0.75322
40947,465733183,0.202537,0.753581
40948,465743977,0.199335,0.753965
40949,465755360,0.19635,0.754421
40950,465766737,0.193748,0.754859
40951,465777523,0.191082,0.755605
40952,465788712,0.188587,0.756602
40953,465799966,0.186277,0.757773
40954,465810715,0.184353,0.75864
40955,465822123,0.182468,0.758986
40956,465833238,0.180744,0.759123
40957,465844163,0.179083,0.75932
40958,465855726,0.177591,0.759798
40959,465866246,0.176004,0.760385
40960,465877303,0.174368,0.761076
40961,465888920,0.172585,0.761528
40962,465899813,0.171056,0.761611
40963,465910587,0.169739,0.761497
40964,465922294,0.168862,0.761618
40965,465933029,0.168031,0.762174
40966,465943872,0.167226,0.762722
40967,465955337,0.166351,0.763078
40968,465966579,0.165726,0.762868
40969,465977490,0.165205,0.762737
40970,465988508,0.164812,0.762627
40971,465999698,0.164394,0.762864
40972,466010576,0.164086,0.762955
40973,466022144,0.16375,0.763229
40974,466032671,0.163326,0.763956
40975,466044097,0.162868,0.764761
40976,466055348,0.162237,0.765224
40977,466066463,0.16297,0.764964
40978,466077094,0.164628,0.76471
40979,466088753,0.167509,0.764351
40980,466099651,0.169988,0.764287
40981,466110376,0.172491,0.764259
40982,466122096,0.174889,0.764506
40983,466132982,0.177021,0.764755
40984,466143656,0.179014,0.765169
40985,466155205,0.180967,0.765043
40986,466166347,0.182628,0.765053
40987,466177246,0.184148,0.76477
40988,466188655,0.185659,0.764798
40989,466199644,0.187006,0.764566
40990,466210385,0.188167,0.76444
40991,466221874,0.189179,0.764262
40992,466232645,0.190313,0.764069
40993,466244342,0.191522,0.763812
40994,466255091,0.192336,0.763503
40995,466266351,0.193042,0.763239
40996,466277386,0.194102,0.763276
40997,466288583,0.200819,0.763554
40998,466299373,0.216309,0.764265
40999,466310275,0.241131,0.765017
41000,466321583,0.266142,0.765121
41001,466332990,0.286379,0.765204
41002,466343702,0.303699,0.765091
41003,466355167,0.318157,0.765261
41004,466366400,0.331058,0.765678
41005,466376865,0.342336,0.766209
41006,466388445,0.352477,0.766608
41007,466399459,0.361089,0.766822
41008,466410399,0.368678,0.766865
41009,466421922,0.374941,0.766853
41010,466433233,0.380605,0.766796
41011,466443533,0.385463,0.766852
41012,466455014,0.390336,0.767359
41013,466466817,0.394528,0.767773
41014,466476810,0.398425,0.768285
41015,466488462,0.402191,0.768287
41016,466499129,0.405251,0.768131
41017,466510122,0.407903,0.768045
41018,466521723,0.40978,0.768151
41019,466532680,0.411452,0.768437
41020,466543460,0.412884,0.768713
41021,466554949,0.414572,0.769007
41022,466565806,0.41636,0.76957
41023,466576835,0.418022,0.770183
41024,466588129,0.419438,0.770878
41025,466599126,0.420911,0.771506
41026,466610144,0.422356,0.771872
41027,466621953,0.423728,0.772143
41028,466632533,0.424785,0.772131
41029,466643458,0.425774,0.772314
41030,466654780,0.426814,0.772532
41031,466665968,0.427807,0.773071
41032,466676667,0.428653,0.773577
