Reading, Time (micro), X Coord, Y Coord,
204,2845460,0.32714,0.30741,
205,2855663,0.324768,0.306999,
206,2867356,0.322771,0.30652,
207,2878595,0.322568,0.306388,
208,2889016,0.326902,0.305162,
209,2900839,0.342797,0.302915,
210,2911914,0.367209,0.298642,
211,2922296,0.392592,0.294744,
212,2934137,0.413595,0.291092,
213,2945152,0.432239,0.287818,
214,2955574,0.447983,0.284911,
215,2967390,0.461219,0.282293,
216,2978445,0.472593,0.279792,
217,2988833,0.482529,0.277548,
218,3000790,0.490999,0.275761,
219,3011890,0.498812,0.273982,
220,3022244,0.505628,0.272202,
221,3034016,0.511622,0.269926,
222,3045223,0.518426,0.267957,
223,3055385,0.528503,0.266337,
224,3067354,0.543289,0.265432,
225,3078399,0.559965,0.264374,
226,3088820,0.574818,0.26377,
227,3100654,0.587807,0.263593,
228,3111856,0.598854,0.263873,
229,3122052,0.60824,0.264058,
230,3133956,0.616364,0.26397,
231,3145215,0.623449,0.263948,
232,3155435,0.629768,0.263905,
233,3167261,0.635339,0.263752,
234,3178420,0.640299,0.263207,
235,3188736,0.644707,0.262555,
236,3200653,0.64851,0.261892,
237,3211681,0.6519,0.261378,
238,3222050,0.654846,0.261216,
239,3233874,0.657371,0.261149,
240,3245071,0.659734,0.261151,
241,3255332,0.661837,0.261025,
242,3267205,0.66394,0.260913,
243,3278393,0.665776,0.260722,
244,3288779,0.667441,0.260513,
245,3300390,0.668733,0.260264,
246,3311684,0.670029,0.260069,
247,3321988,0.671322,0.259786,
248,3333792,0.672666,0.259591,
249,3344954,0.673791,0.259349,
250,3355361,0.674174,0.259293,
251,3367174,0.669777,0.259959,
252,3378296,0.652938,0.262125,
253,3388519,0.617672,0.265265,
254,3400382,0.574688,0.26846,
255,3411644,0.532738,0.271804,
256,3421867,0.49859,0.274788,
257,3433641,0.469457,0.277955,
258,3444878,0.445901,0.280403,
259,3455217,0.426517,0.282566,
260,3466905,0.410238,0.284449,
261,3478253,0.396498,0.286017,
262,3488481,0.384668,0.287436,
263,3500149,0.375055,0.288551,
264,3511574,0.367158,0.289891,
265,3521864,0.360578,0.291297,
266,3533537,0.355035,0.292511,
267,3544876,0.349812,0.293847,
268,3555112,0.345412,0.295025,
269,3566771,0.341525,0.296674,
270,3578226,0.338289,0.297959,
271,3588462,0.335503,0.29895,
272,3600152,0.333221,0.299801,
273,3611581,0.331409,0.300443,
274,3621742,0.32974,0.301166,
275,3633455,0.328066,0.301325,
276,3644803,0.325373,0.301338,
277,3655013,0.321132,0.301216,
278,3666701,0.316216,0.301176,
279,3678095,0.31164,0.300933,
280,3688323,0.307874,0.30055,
281,3700035,0.304097,0.300295,
282,3711444,0.300801,0.300396,
283,3721605,0.297887,0.300625,
284,3733358,0.295201,0.300573,
285,3744701,0.292869,0.300372,
286,3754959,0.290799,0.300482,
287,3766676,0.289157,0.300702,
288,3778120,0.287684,0.300749,
289,3788219,0.286089,0.300532,
290,3799921,0.284485,0.30066,
291,3811357,0.282968,0.301408,
292,3821579,0.281862,0.301962,
293,3833242,0.280835,0.302278,
294,3844707,0.2799,0.302457,
295,3854781,0.278979,0.302833,
296,3866469,0.278257,0.303122,
297,3877932,0.277572,0.303466,
298,3888158,0.276936,0.303858,
299,3899758,0.276801,0.30438,
300,3911260,0.278553,0.304657,
301,3921537,0.283166,0.304855,
302,3933183,0.289738,0.304716,
303,3944568,0.296229,0.304363,
304,3954742,0.302075,0.304246,
305,3966445,0.308198,0.304805,
306,3977813,0.313629,0.305531,
307,3988155,0.318377,0.306386,
308,3999769,0.322624,0.307151,
309,4011188,0.326398,0.30794,
310,4021334,0.329631,0.308586,
311,4033151,0.332339,0.308875,
312,4044455,0.334659,0.309471,
313,4054656,0.337074,0.309879,
314,4066339,0.340005,0.310701,
315,4077770,0.342476,0.311446,
316,4087938,0.344512,0.312166,
317,4099692,0.346105,0.312698,
318,4111102,0.347788,0.313044,
319,4121236,0.349391,0.313259,
320,4133017,0.350671,0.313305,
321,4144310,0.352105,0.313169,
322,4154613,0.35353,0.313086,
323,4166324,0.356132,0.312751,
324,4177658,0.359468,0.312556,
325,4187690,0.363981,0.312509,
326,4199700,0.368199,0.312656,
327,4211050,0.372497,0.312828,
328,4221336,0.376552,0.31281,
329,4232985,0.38008,0.312848,
330,4244270,0.383413,0.31246,
331,4254398,0.386524,0.312342,
332,4266253,0.38983,0.312248,
333,4277560,0.392651,0.312653,
334,4287754,0.395153,0.312895,
335,4299570,0.397303,0.313265,
336,4310852,0.399419,0.313577,
337,4321082,0.401369,0.313932,
338,4332839,0.403183,0.314022,
339,4344237,0.404628,0.314316,
340,4354427,0.405806,0.31438,
341,4366087,0.40688,0.314667,
342,4377495,0.408152,0.314402,
343,4387766,0.40957,0.314009,
344,4399497,0.41101,0.313645,
345,4410727,0.412208,0.313576,
346,4421092,0.413262,0.313726,
347,4432733,0.414123,0.314182,
348,4444048,0.414834,0.314855,
349,4454237,0.41556,0.315559,
350,4466055,0.416107,0.315765,
351,4477341,0.416418,0.315984,
352,4487610,0.416508,0.315933,
353,4499351,0.416549,0.315821,
354,4510652,0.417023,0.31539,
355,4521059,0.417624,0.315416,
356,4532677,0.418432,0.315568,
357,4543939,0.418757,0.315776,
358,4554213,0.419043,0.315642,
359,4565929,0.419245,0.315625,
360,4577285,0.419522,0.315884,
361,4587488,0.419686,0.31625,
362,4599201,0.419854,0.316667,
363,4610646,0.420296,0.316964,
364,4620780,0.420821,0.317309,
365,4632591,0.421496,0.317748,
366,4643877,0.422254,0.31835,
367,4654172,0.423263,0.319096,
368,4665940,0.424039,0.319388,
369,4677222,0.42497,0.31965,
370,4687452,0.425803,0.320189,
371,4699272,0.426786,0.321113,
372,4710469,0.42752,0.321845,
373,4720606,0.428078,0.322198,
374,4732494,0.428519,0.322699,
375,4743795,0.427411,0.323367,
376,4754002,0.422589,0.324825,
377,4765692,0.411841,0.326218,
378,4777076,0.399359,0.327512,
379,4787330,0.387268,0.328706,
380,4799041,0.376626,0.329873,
381,4810458,0.366815,0.33093,
382,4820685,0.358047,0.331844,
383,4832320,0.350132,0.332534,
384,4843812,0.34281,0.333336,
385,4853869,0.336406,0.334524,
386,4865573,0.331219,0.335761,
387,4876967,0.326891,0.336886,
388,4887366,0.323208,0.337642,
389,4898975,0.319701,0.338247,
390,4910224,0.316553,0.339017,
391,4920609,0.313698,0.339918,
392,4932259,0.31109,0.340573,
393,4943751,0.308769,0.341042,
394,4953823,0.306577,0.341233,
395,4965618,0.304612,0.341616,
396,4976962,0.302855,0.341639,
397,4987173,0.301308,0.341721,
398,4998894,0.299794,0.342146,
399,5010235,0.298281,0.343102,
400,5020419,0.296972,0.344009,
401,5032111,0.29586,0.344837,
402,5043620,0.29477,0.345898,
403,5053747,0.293645,0.346831,
404,5065480,0.292511,0.347449,
405,5076899,0.291332,0.347583,
406,5087107,0.2903,0.34762,
407,5098779,0.289568,0.347987,
408,5110172,0.288998,0.348436,
409,5120351,0.288536,0.348888,
410,5131952,0.288259,0.349175,
411,5143487,0.289131,0.349473,
412,5153653,0.290781,0.350106,
413,5165353,0.293015,0.350932,
414,5176745,0.294922,0.351872,
415,5186943,0.296839,0.352877,
416,5198655,0.298897,0.35342,
417,5209982,0.300617,0.354129,
418,5220463,0.302136,0.354709,
419,5231939,0.303268,0.355512,
420,5243358,0.30432,0.356585,
421,5253740,0.305245,0.357712,
422,5265290,0.306059,0.358751,
423,5276770,0.306753,0.359367,
424,5286808,0.307438,0.359733,
425,5298566,0.307999,0.36048,
426,5309917,0.308484,0.361567,
427,5320224,0.309063,0.362808,
428,5331893,0.309934,0.363704,
429,5343299,0.310785,0.364369,
430,5353469,0.311519,0.365081,
431,5365253,0.312149,0.365778,
432,5376500,0.312929,0.366016,
433,5386730,0.313687,0.366042,
434,5398433,0.314132,0.365823,
435,5409849,0.315131,0.365851,
436,5420138,0.317462,0.365862,
437,5431782,0.321156,0.365957,
438,5443230,0.324965,0.366229,
439,5453316,0.328263,0.366489,
440,5465256,0.331727,0.367094,
441,5476462,0.334702,0.367727,
442,5486714,0.33736,0.368274,
443,5498466,0.339764,0.368584,
444,5509709,0.342342,0.369184,
445,5520067,0.344759,0.370009,
446,5531827,0.347064,0.370796,
447,5543016,0.349191,0.370821,
448,5553347,0.351282,0.370804,
449,5564999,0.352911,0.370729,
450,5576396,0.354183,0.37108,
451,5586696,0.355353,0.371348,
452,5598436,0.35732,0.371438,
453,5609583,0.361133,0.371161,
454,5619890,0.366039,0.370542,
455,5631749,0.371134,0.369964,
456,5643137,0.37535,0.3697,
457,5653138,0.379196,0.36961,
458,5665013,0.382507,0.369536,
459,5676272,0.385305,0.369633,
460,5686662,0.387847,0.369821,
461,5698351,0.390406,0.370158,
462,5709640,0.393022,0.370161,
463,5719759,0.395365,0.36988,
464,5731636,0.397562,0.369434,
465,5742891,0.399471,0.368928,
466,5753144,0.401194,0.368498,
467,5764900,0.402836,0.368249,
468,5776163,0.404191,0.368131,
469,5786361,0.405386,0.36791,
470,5798166,0.406122,0.367528,
471,5809352,0.406827,0.367308,
472,5819644,0.40744,0.367442,
473,5831501,0.408261,0.367883,
474,5842819,0.410056,0.368097,
475,5853126,0.412339,0.368031,
476,5864887,0.415163,0.367933,
477,5876046,0.417617,0.368009,
478,5886211,0.420034,0.368095,
479,5898118,0.421761,0.367995,
480,5909268,0.423217,0.36757,
481,5919521,0.424468,0.368403,
482,5929734,0.426047,0.369763,
483,5940711,0.427372,0.373283,
484,6041623,0.448281,0.369077,
485,6052526,0.424142,0.398575,
486,6064578,0.424081,0.399257,
487,6075888,0.424545,0.399165,
488,6086165,0.425073,0.396878,
489,6097938,0.42577,0.393329,
490,6109104,0.42656,0.39021,
491,6119513,0.427372,0.387381,
492,6131236,0.427818,0.384488,
493,6142360,0.427904,0.381514,
494,6152714,0.42815,0.37895,
495,6164541,0.428377,0.376733,
496,6175812,0.428825,0.374844,
497,6186102,0.429082,0.373109,
498,6197739,0.429249,0.37204,
499,6209120,0.429371,0.3711,
500,6219433,0.429475,0.36996,
501,6231168,0.426999,0.369299,
502,6242590,0.419676,0.36946,
503,6252647,0.407332,0.371076,
504,6264404,0.39417,0.372827,
505,6275805,0.382343,0.374905,
506,6285885,0.371869,0.376844,
507,6297766,0.363011,0.378946,
508,6309137,0.355308,0.38072,
509,6319432,0.348652,0.382359,
510,6331055,0.342689,0.384137,
511,6342367,0.337149,0.386112,
512,6352675,0.332077,0.388006,
513,6364373,0.327239,0.389507,
514,6375697,0.323171,0.390282,
515,6385894,0.319756,0.390901,
516,6397639,0.316911,0.391407,
517,6409011,0.314419,0.391944,
518,6419178,0.312106,0.392374,
519,6430928,0.310438,0.392499,
520,6442303,0.308888,0.392708,
521,6452589,0.307519,0.392734,
522,6464290,0.305709,0.392662,
523,6475551,0.30403,0.392534,
524,6486085,0.302391,0.392745,
525,6497600,0.301025,0.393478,
526,6508893,0.299872,0.394242,
527,6519224,0.298848,0.394531,
528,6530849,0.297934,0.395118,
529,6542244,0.297032,0.395782,
530,6552391,0.296332,0.396646,
531,6564195,0.295384,0.39802,
532,6575471,0.294144,0.400192,
533,6585692,0.29272,0.403074,
534,6597508,0.291505,0.405686,
535,6608816,0.290541,0.407828,
536,6619044,0.289625,0.410203,
537,6630673,0.288781,0.412344,
538,6642132,0.288088,0.414558,
539,6652453,0.287368,0.416631,
540,6663949,0.286666,0.418931,
541,6675352,0.285876,0.420889,
542,6685668,0.285208,0.422627,
543,6697335,0.284594,0.423546,
544,6708713,0.283905,0.424444,
545,6718840,0.283274,0.425338,
546,6730634,0.282758,0.42678,
547,6742072,0.282331,0.427994,
548,6752139,0.281854,0.428794,
549,6763904,0.28131,0.429294,
550,6775292,0.280806,0.429909,
551,6785502,0.280405,0.430866,
552,6797270,0.279976,0.431506,
553,6808655,0.279594,0.431877,
554,6818837,0.279209,0.43202,
555,6831239,0.278898,0.432191,
556,6841883,0.278651,0.432404,
557,6852021,0.278362,0.4325,
558,6863843,0.278186,0.432909,
559,6875064,0.277837,0.4338,
560,6885401,0.278451,0.435446,
561,6897213,0.28018,0.437272,
562,6908473,0.28317,0.438944,
563,6918752,0.286067,0.440163,
564,6930474,0.288657,0.441107,
565,6941688,0.290996,0.442057,
566,6952145,0.29304,0.443033,
567,6963747,0.294825,0.444374,
568,6974965,0.296528,0.445874,
569,6985211,0.298144,0.447392,
570,6997048,0.299391,0.448668,
571,7008306,0.300437,0.449766,
572,7018644,0.301344,0.450686,
573,7030361,0.302506,0.451401,
574,7041726,0.303543,0.452193,
575,7051915,0.304527,0.453071,
576,7063666,0.305709,0.454376,
577,7074995,0.306934,0.455604,
578,7085352,0.308107,0.456469,
579,7096976,0.308992,0.45721,
580,7108265,0.309748,0.457962,
581,7118569,0.310444,0.459166,
582,7130286,0.311037,0.459896,
583,7141600,0.311612,0.460601,
584,7151718,0.312187,0.461058,
585,7163557,0.313448,0.462119,
586,7174852,0.315676,0.463199,
587,7185179,0.319008,0.464315,
588,7196894,0.32274,0.465119,
589,7208209,0.326221,0.46563,
590,7218406,0.32938,0.466129,
591,7230215,0.332519,0.466572,
592,7241499,0.33526,0.467383,
593,7251822,0.337764,0.468084,
594,7263499,0.339902,0.468775,
595,7274760,0.341883,0.469297,
596,7285099,0.343767,0.46968,
597,7296713,0.3456,0.47039,
598,7308227,0.347344,0.471257,
599,7318368,0.348789,0.472271,
600,7329984,0.3498,0.473072,
601,7341418,0.350681,0.473453,
602,7351641,0.35169,0.473633,
603,7363427,0.352643,0.473612,
604,7374695,0.35373,0.473405,
605,7384974,0.354992,0.47321,
606,7396662,0.357945,0.473459,
607,7407975,0.361695,0.474084,
608,7418200,0.366126,0.474854,
609,7429952,0.369932,0.475541,
610,7441369,0.373463,0.476054,
611,7451422,0.37671,0.476601,
612,7463331,0.379702,0.477133,
613,7474629,0.382472,0.477845,
614,7484842,0.385146,0.478429,
615,7496591,0.387456,0.479034,
616,7507959,0.389495,0.479605,
617,7518247,0.391439,0.480191,
618,7529911,0.39343,0.480891,
619,7541194,0.395487,0.481365,
620,7551448,0.397153,0.481649,
621,7563216,0.398788,0.481564,
622,7574626,0.400266,0.481421,
623,7584848,0.401688,0.481306,
624,7596553,0.402959,0.480917,
625,7607785,0.404235,0.480372,
626,7618138,0.405475,0.479721,
627,7629851,0.406645,0.479349,
628,7641084,0.408996,0.479427,
629,7651381,0.412907,0.479654,
630,7663133,0.418013,0.48031,
631,7674497,0.422618,0.480796,
632,7684756,0.426728,0.481198,
633,7696396,0.430464,0.481302,
634,7707783,0.43396,0.481536,
635,7718069,0.43699,0.481816,
636,7729723,0.439682,0.481684,
637,7741035,0.44222,0.481466,
638,7751436,0.444696,0.481141,
639,7763033,0.447,0.481299,
640,7774308,0.449074,0.481284,
641,7784653,0.45106,0.481192,
642,7796445,0.453199,0.481046,
643,7807604,0.455,0.481181,
644,7817935,0.456626,0.481348,
645,7829584,0.457698,0.481393,
646,7840981,0.458781,0.481309,
647,7851244,0.459825,0.481216,
648,7862922,0.461088,0.481355,
649,7874288,0.462281,0.481379,
650,7884636,0.463237,0.481514,
651,7896259,0.463662,0.481251,
652,7907611,0.46427,0.480994,
653,7918005,0.466034,0.480626,
654,7929629,0.469509,0.480777,
655,7940859,0.473667,0.481047,
656,7951253,0.477527,0.481479,
657,7962927,0.480578,0.481529,
658,7974161,0.483354,0.481349,
659,7984401,0.485781,0.480932,
660,7996220,0.487897,0.480859,
661,8007443,0.490135,0.480662,
662,8017722,0.492167,0.480347,
663,8029509,0.494502,0.480022,
664,8040797,0.496609,0.479663,
665,8051051,0.49857,0.479475,
666,8062784,0.500412,0.479432,
667,8073970,0.501989,0.479925,
668,8084435,0.50346,0.480593,
669,8096095,0.504393,0.480898,
670,8107255,0.505345,0.480731,
671,8117771,0.506531,0.480364,
672,8129374,0.508266,0.479904,
673,8140821,0.510479,0.479592,
674,8151119,0.51273,0.479596,
675,8162842,0.515004,0.47977,
676,8173994,0.517149,0.479985,
677,8184338,0.519024,0.47989,
678,8196048,0.520608,0.479763,
679,8207334,0.522091,0.479574,
680,8217624,0.523457,0.479504,
681,8229260,0.52448,0.479505,
682,8240679,0.523776,0.48015,
683,8250792,0.518544,0.481303,
684,8262581,0.50273,0.482688,
685,8273867,0.478041,0.484151,
686,8284216,0.45098,0.485843,
687,8295784,0.427667,0.48784,
688,8307307,0.408258,0.490129,
689,8317545,0.391874,0.492552,
690,8329186,0.378136,0.494693,
691,8340574,0.366161,0.496718,
692,8350690,0.355913,0.498541,
693,8362516,0.34682,0.500094,
694,8373925,0.338953,0.501154,
695,8384015,0.331757,0.50195,
696,8395779,0.325312,0.50285,
697,8407072,0.319768,0.50398,
698,8417544,0.315014,0.505197,
699,8429045,0.311038,0.506379,
700,8440390,0.307627,0.507524,
701,8450568,0.304548,0.508598,
702,8462314,0.301728,0.509485,
703,8473764,0.299099,0.510003,
704,8484083,0.296823,0.510325,
705,8495627,0.294936,0.510536,
706,8507071,0.293166,0.511008,
707,8517257,0.291417,0.511464,
708,8529044,0.289843,0.51203,
709,8540357,0.289159,0.512356,
710,8550521,0.289956,0.512728,
711,8562362,0.291733,0.51291,
712,8573616,0.294272,0.513268,
713,8583851,0.296614,0.513556,
714,8595606,0.298874,0.514054,
715,8606920,0.300959,0.514422,
716,8617121,0.302818,0.514947,
717,8628974,0.304552,0.515247,
718,8640283,0.306051,0.515507,
719,8650349,0.307488,0.515701,
720,8662191,0.30892,0.515858,
721,8673620,0.310182,0.51596,
722,8683782,0.311399,0.515887,
723,8695619,0.312491,0.515921,
724,8706819,0.313728,0.515967,
725,8717036,0.314688,0.516111,
726,8728804,0.315576,0.516095,
727,8740223,0.316142,0.515966,
728,8750370,0.316958,0.515628,
729,8762164,0.317677,0.515357,
730,8773385,0.318565,0.515107,
731,8783711,0.319228,0.514852,
732,8795342,0.319911,0.514548,
733,8806710,0.320424,0.514275,
734,8817030,0.32084,0.51409,
735,8828726,0.321145,0.513778,
736,8840075,0.321348,0.513545,
737,8850312,0.321534,0.513272,
738,8862062,0.321787,0.513284,
739,8873283,0.322025,0.513199,
740,8883631,0.321161,0.513416,
741,8895291,0.318476,0.513757,
742,8906692,0.31463,0.514442,
743,8917022,0.310914,0.515139,
744,8928582,0.307717,0.515902,
745,8939940,0.304673,0.516537,
746,8950190,0.30183,0.517053,
747,8961894,0.298976,0.5173,
748,8973177,0.296506,0.517434,
749,8983639,0.294277,0.517818,
750,8995271,0.292379,0.518179,
751,9006503,0.290466,0.518728,
752,9016803,0.288742,0.51915,
753,9028572,0.287123,0.519548,
754,9039803,0.285753,0.519624,
755,9050218,0.284416,0.519554,
756,9061747,0.283317,0.519487,
757,9073119,0.282032,0.519732,
758,9083545,0.280877,0.519862,
759,9095071,0.279793,0.520116,
760,9106478,0.278835,0.520308,
761,9116659,0.277957,0.520629,
762,9128461,0.277066,0.520806,
763,9139799,0.276367,0.520967,
764,9149963,0.275685,0.520965,
765,9161774,0.275049,0.520995,
766,9173161,0.274432,0.520864,
767,9183305,0.273874,0.521092,
768,9195026,0.274608,0.521334,
769,9206372,0.276847,0.52169,
770,9216582,0.280879,0.521697,
771,9228408,0.285003,0.521756,
772,9239703,0.289004,0.521554,
773,9250078,0.292823,0.521436,
774,9261644,0.29641,0.521252,
775,9273049,0.29975,0.521188,
776,9283253,0.302796,0.521219,
777,9294979,0.305451,0.521177,
778,9306275,0.307715,0.52159,
779,9316525,0.309696,0.521893,
780,9328268,0.311542,0.522222,
781,9339613,0.313171,0.522404,
782,9349869,0.314711,0.522411,
783,9361616,0.316209,0.522641,
784,9372837,0.317748,0.522728,
785,9383234,0.319118,0.522842,
786,9394903,0.320287,0.52259,
787,9406211,0.32128,0.522125,
788,9416355,0.322225,0.521854,
789,9428214,0.324282,0.521411,
790,9439435,0.328885,0.520267,
791,9449846,0.336053,0.518525,
792,9461475,0.343653,0.516779,
793,9472772,0.34994,0.515511,
794,9483173,0.355497,0.514337,
795,9494657,0.361201,0.513453,
796,9506048,0.366329,0.512878,
797,9516391,0.370987,0.512331,
798,9528073,0.37506,0.511948,
799,9539389,0.378362,0.511607,
800,9549644,0.381515,0.51141,
801,9561385,0.384094,0.511039,
802,9572627,0.387298,0.510242,
803,9583120,0.390041,0.509298,
804,9594646,0.392882,0.50842,
805,9605970,0.395035,0.507838,
806,9616455,0.396954,0.507591,
807,9628028,0.398886,0.507678,
808,9639295,0.40091,0.508121,
809,9649502,0.402809,0.508484,
810,9661315,0.404843,0.508871,
811,9672664,0.40885,0.509245,
812,9682891,0.415032,0.509886,
813,9694591,0.422528,0.510443,
814,9705977,0.429033,0.510705,
815,9716260,0.434741,0.510815,
816,9727886,0.439735,0.511095,
817,9739236,0.443834,0.511312,
818,9749540,0.447462,0.511544,
819,9761234,0.450182,0.51132,
820,9772530,0.452834,0.511109,
821,9782879,0.455204,0.510715,
822,9794442,0.457657,0.510415,
823,9805896,0.459762,0.510401,
824,9816066,0.461751,0.510448,
825,9827859,0.463555,0.510618,
826,9839074,0.465251,0.510506,
827,9849411,0.466826,0.510371,
828,9861025,0.468199,0.510384,
829,9872343,0.46932,0.510485,
830,9882698,0.470253,0.510638,
831,9894260,0.471201,0.510706,
832,9905785,0.472061,0.510925,
833,9916025,0.470834,0.512163,
834,9927815,0.464035,0.514681,
835,9939108,0.449433,0.518946,
836,9949379,0.430874,0.523695,
837,9960929,0.413012,0.528369,
838,9972435,0.397811,0.532571,
839,9982663,0.384388,0.536402,
840,9994245,0.372797,0.539678,
841,10005709,0.362833,0.542619,
842,10015867,0.354026,0.545333,
843,10027537,0.34649,0.547824,
844,10039002,0.339875,0.550118,
845,10049226,0.334027,0.55211,
846,10060912,0.328628,0.554137,
847,10072263,0.323501,0.556453,
848,10082496,0.318988,0.558942,
849,10094185,0.315103,0.56132,
850,10105504,0.311663,0.563379,
851,10115799,0.308487,0.564874,
852,10126688,0.304713,0.578497,
853,10136749,0.300503,0.599981,
854,10147240,0.26356,0.759838,
855,10260137,0.265011,0.672613,
856,10272025,0.264241,0.66728,
857,10282649,0.264236,0.661366,
858,10293906,0.26497,0.653194,
859,10305233,0.265648,0.647656,
860,10315572,0.266153,0.643046,
861,10327266,0.266523,0.638673,
862,10338774,0.266875,0.634511,
863,10348910,0.267149,0.630594,
864,10360617,0.267421,0.627046,
865,10372070,0.267704,0.624064,
866,10382356,0.268055,0.621349,
867,10393928,0.268422,0.618665,
868,10405398,0.268725,0.615942,
869,10415649,0.269068,0.613389,
870,10427172,0.26939,0.610807,
871,10438584,0.269655,0.608289,
872,10449038,0.269821,0.605573,
873,10460556,0.269984,0.603299,
874,10472007,0.270216,0.601318,
875,10482298,0.270518,0.599926,
876,10493946,0.270784,0.598583,
877,10505304,0.271661,0.597806,
878,10515550,0.274426,0.596971,
879,10527189,0.278946,0.596389,
880,10538541,0.284541,0.595656,
881,10548980,0.289429,0.59508,
882,10560581,0.294035,0.594199,
883,10571871,0.298045,0.593429,
884,10582188,0.301859,0.592554,
885,10593802,0.305159,0.591723,
886,10605160,0.308316,0.590943,
887,10615417,0.311127,0.590273,
888,10627019,0.314115,0.590034,
889,10638488,0.31684,0.589885,
890,10648775,0.319403,0.589868,
891,10660400,0.321766,0.589763,
892,10671689,0.323953,0.589539,
893,10682063,0.326094,0.58945,
894,10693745,0.327825,0.589496,
895,10705011,0.329349,0.58969,
896,10715372,0.330839,0.589855,
897,10727020,0.33223,0.589767,
898,10738394,0.333636,0.589363,
899,10748682,0.334808,0.588994,
900,10760266,0.336259,0.588898,
901,10771677,0.337528,0.588946,
902,10781975,0.338603,0.588964,
903,10793615,0.339573,0.588877,
904,10804915,0.340521,0.588841,
905,10815204,0.341978,0.58888,
906,10826875,0.344051,0.588626,
907,10838230,0.346841,0.588373,
908,10848559,0.349934,0.588037,
909,10860158,0.352995,0.587979,
910,10871536,0.355616,0.587785,
911,10881936,0.358017,0.587549,
912,10893477,0.35992,0.587422,
913,10904804,0.361917,0.587225,
914,10915196,0.363765,0.587045,
915,10926772,0.366029,0.58702,
916,10938068,0.367873,0.586983,
917,10948377,0.369548,0.586866,
918,10960216,0.370852,0.586411,
919,10971437,0.372226,0.586138,
920,10981814,0.373562,0.585851,
921,10993370,0.374734,0.585656,
922,11004642,0.37566,0.585556,
923,11015084,0.376484,0.585628,
924,11026698,0.377212,0.585621,
925,11038067,0.378358,0.585451,
926,11048234,0.379429,0.585261,
927,11060146,0.380619,0.585387,
928,11071335,0.381322,0.585771,
929,11081729,0.381743,0.585955,
930,11093442,0.382077,0.58581,
931,11104602,0.382887,0.585062,
932,11114959,0.383701,0.584494,
933,11126703,0.384341,0.583965,
934,11137935,0.384536,0.583834,
935,11148365,0.384719,0.583566,
936,11159970,0.384672,0.583422,
937,11171264,0.384039,0.581946,
938,11181710,0.381652,0.577864,
939,11193235,0.376862,0.569029,
940,11204593,0.370581,0.557065,
941,11214941,0.364276,0.54465,
942,11226520,0.358775,0.53393,
943,11237981,0.353545,0.525684,
944,11248188,0.348783,0.518335,
945,11259866,0.344421,0.511545,
946,11271205,0.34025,0.504454,
947,11281453,0.336431,0.498014,
948,11293173,0.33267,0.492176,
949,11304466,0.329555,0.487536,
950,11314631,0.326687,0.482644,
951,11326420,0.32423,0.471453,
952,11337693,0.32152,0.452732,
953,11348147,0.318801,0.428074,
954,11359633,0.316121,0.406818,
955,11370813,0.313825,0.389239,
956,11381440,0.311747,0.373602,
957,11393091,0.309868,0.360287,
958,11404371,0.308141,0.348504,
959,11414638,0.306655,0.33889,
960,11426438,0.305198,0.33095,
961,11437780,0.304147,0.323763,
962,11448036,0.303127,0.31686,
963,11459694,0.302048,0.310296,
964,11470975,0.300779,0.304906,
965,11481222,0.299548,0.30021,
966,11493027,0.298601,0.296157,
967,11504436,0.297632,0.292664,
968,11514626,0.296799,0.289685,
969,11526300,0.29598,0.286846,
970,11537623,0.295446,0.284435,
971,11547995,0.29491,0.28241,
972,11559561,0.294444,0.280762,
973,11570790,0.293806,0.279353,
974,11581281,0.293213,0.27805,
975,11592891,0.292683,0.276678,
976,11604212,0.292344,0.274858,
977,11614434,0.291551,0.273091,
978,11626170,0.289923,0.271696,
979,11637510,0.288001,0.270685,
980,11647775,0.286298,0.269781,
981,11659547,0.284864,0.269057,
982,11670788,0.283486,0.268657,
983,11681205,0.282166,0.268552,
984,11692823,0.280931,0.268387,
985,11704211,0.279748,0.267943,
986,11714393,0.278607,0.267574,
987,11726216,0.2776,0.267369,
988,11737381,0.276724,0.267305,
989,11747693,0.276017,0.267139,
990,11759489,0.275307,0.26681,
991,11770784,0.274644,0.26639,
992,11781129,0.273913,0.26591,
993,11792733,0.273309,0.265714,
994,11804059,0.272623,0.265727,
995,11814380,0.272014,0.265739,
996,11826057,0.271381,0.265406,
997,11837326,0.2711,0.264868,
998,11847613,0.270984,0.264236,
999,11859402,0.270895,0.263698,
1000,11870654,0.270705,0.263218,
1001,11880949,0.270569,0.263078,
1002,11892668,0.270517,0.263061,
1003,11903941,0.270498,0.263142,
1004,11914343,0.270449,0.263264,
1005,11925916,0.27038,0.263444,
1006,11937213,0.27024,0.263648,
1007,11947555,0.27009,0.26358,
1008,11959303,0.270021,0.263481,
1009,11970556,0.269992,0.263216,
1010,11980836,0.269954,0.263113,
1011,11992602,0.269875,0.263135,
1012,12003933,0.269769,0.263378,
1013,12014211,0.269611,0.263598,
1014,12025850,0.269469,0.26379,
1015,12037233,0.269273,0.264175,
1016,12047460,0.269049,0.26469,
1017,12059161,0.268745,0.265322,
1018,12070439,0.268528,0.265639,
1019,12080843,0.268394,0.265907,
1020,12092588,0.268317,0.266237,
1021,12103900,0.268689,0.266831,
1022,12114092,0.271068,0.267264,
1023,12125872,0.277099,0.267486,
